"term","weight"
"drivers","-61.2694889796"
"zelda","-120.420757725"
"field","-56.9300596134"
"coughing","231.537683728"
"weeee","13.7645603585"
"mamaya","35.8086113258"
"obsessed","-14.283594945"
"students","62.0542965251"
"keepin","-22.6119995519"
"brandy","48.864049181"
"important","116.52994146"
"chris","-22.3018522737"
"puked","-131.280593613"
"sneeze","181.877862068"
"laptops","62.61257925"
"grudge","7.81042066759"
"oras","-9.86496943903"
"remote","16.9902317484"
"hurtin","-9.71364764058"
"life's","-84.1189107544"
"flyin","3.81587958068"
"u","-11.7492096936"
"alright","-321.358844536"
"starting","-176.250743889"
"nunca","-37.9467219943"
"represent","-174.133591054"
"colleges","-89.0626256781"
"liar","16.3665119735"
"forget","-75.4573402865"
"aids","-238.38084706"
"suns","19.6105346505"
"forbidden","-49.0982695048"
"allergy","18.3731544532"
"dollar","-155.502304763"
"worms","11.3773672617"
"remeber","-100.679288611"
"talks","-226.460497826"
"kick-ass","-38.8733697852"
"liam","-145.338472402"
"children","568.666145499"
"emily","-47.3295441784"
"shattered","-44.0464700828"
"imma","45.4118471146"
"wooooo","-34.8292535087"
"swallow","4.19322432647"
"enjoying","-310.228070621"
"puffs","31.5309529861"
"mornin","-111.730339262"
"returning","22.8449587382"
"lain","-89.8884175521"
"scout","39.9220890539"
"bestie","-71.8203088445"
"fall","-74.3638725795"
"trails","108.06809769"
"difference","186.499583008"
"ramen","-126.444322104"
"newly","6.83042614888"
"trippin","-28.0498730588"
"pre","27.7162373532"
"washing","364.336061104"
"alma","74.5169416485"
"catherine","-40.8009399818"
"mothers","84.6534164599"
"celebrity","49.5312403085"
"farms","152.45582049"
"reminding","0.576763531084"
"sayang","47.4065528772"
"20th","-91.3501322112"
"neighborhood","443.797082229"
"grabs","34.4672918926"
"straighten","-8.09429952964"
"burger","-215.418441916"
"zero","49.9367646119"
"perception","68.794323285"
"perspective","162.927731006"
"lawyer","124.675781792"
"further","-2.1681752811"
"grabe","-38.9347672105"
"appreciating","49.628467452"
"gm","-57.419874397"
"ribbon","25.9916778224"
"creatures","28.761187466"
"90s","-69.4480485082"
"dial","57.1248719974"
"abc","18.3944529446"
"stood","-89.005427117"
"walang","106.065569324"
"wrecked","-38.9033892742"
"caffeine","-157.190632514"
"abs","-47.0626955189"
"sooooooo","150.477760558"
"goeke","36.6221991573"
"tribute","126.690433694"
"everlasting","-92.2067642593"
"public","88.5029086339"
"movement","51.1933237453"
"tattoos","-45.9100402941"
"5000","15.4016580436"
"c'mon","54.4424685073"
"advert","-57.5510548778"
"ranger","-3.18773523421"
"jonas","10.4126351425"
"standard","-108.11108541"
"table","168.197454318"
"search","25.1668693585"
"bible","-190.598799903"
"jackie","93.1018949843"
"tempting","-69.6034933035"
"airport","44.7515740554"
"tiffany","-14.7449436972"
"lasagna","-63.3909940017"
"published","312.727369537"
"narrow","23.4255690425"
"buses","-103.55334279"
"africa","-135.744689436"
"sister's","-102.966875403"
"suits","-42.5158613991"
"armed","95.644279342"
"eye","26.4586070764"
"nothings","-112.295372279"
"oclock","-3.30395959985"
"wiped","341.405508391"
"destination","-141.380544507"
"texting","124.711140054"
"two","-111.720168332"
"damaged","-42.4220118752"
"splash","36.2351369438"
"achieving","106.866002871"
"diamond","16.4551775418"
"purse","135.478013127"
"mankind","19.5939793641"
"family's","-70.4841507649"
"landed","-32.53489301"
"ain't","34.8814872917"
"lemons","-13.266577383"
"particular","270.574705456"
"boredd","98.4653637969"
"karaoke","239.399398925"
"town","-85.2663703635"
"dey","31.1537156523"
"none","-130.695958781"
"hour","-93.3259168733"
"recall","184.337470822"
"der","-26.3754440759"
"des","17.3553761162"
"sucks","10.627266666"
"roosevelt","52.0473780981"
"dew","-95.5339365334"
"remain","-56.1437800876"
"pressing","-68.5922755487"
"del","-56.6171633282"
"dem","-47.5779239123"
"den","-10.2219487256"
"abandon","28.4462950061"
"dec","193.893101859"
"dee","140.731627018"
"def","-72.4397520665"
"stubborn","-88.6905533107"
"shark","-157.787283498"
"hamburger","-64.8364354773"
"share","157.678503792"
"lolol","119.158679793"
"minimum","-63.4780750855"
"numbers","-123.28462285"
"purchased","214.746700009"
"mutha","88.5900806205"
"sharp","22.1929254956"
"robinson","-27.8789460332"
"ughhhh","-7.92918325619"
"!","-2.80276531668"
"needs","-53.3913130274"
"wisely","48.8406165678"
"csi","-106.596282551"
"awkward","-260.459254112"
"acts","-15.4994373515"
"licked","82.4053700925"
"fame","-63.0198912373"
"needa","5.203619546"
"maps","69.2696688409"
"sacred","25.2181849956"
"ryt","51.8297571795"
"stir","80.3895792788"
"charms","-59.4194233034"
"advice","92.6143116075"
"par","-82.528529729"
"questioning","-125.62573369"
"waka","-215.873043675"
"blood","-72.9379253484"
"coming","150.539398157"
"bloom","-21.5809163439"
"response","108.692493794"
"brady","-2.81292584797"
"crowded","31.9123318358"
"that'd","-94.5551020645"
"coat","-83.012586934"
"eats","-93.1554351438"
"dragon","-127.666150817"
"coal","-170.734405494"
"responsibility","181.399082184"
"yipee","63.8876312168"
"pleasure","328.509553675"
"playing","115.362022471"
"that's","-135.550504276"
"through","-157.468717877"
"lava","36.7027713085"
"existence","-68.3131929019"
"suffer","-31.3103521433"
"attacking","-93.4096686408"
"arrogant","71.9678286155"
"golfing","-119.34874573"
"5:30","-166.004359485"
"messed","-169.314767185"
"26","-103.31753124"
"27","5.76189682901"
"20","100.151264058"
"21","-15.6910779203"
"22","37.6637378878"
"adios","-176.234522803"
"thnx","-118.086485012"
"28","92.4593898573"
"29","12.6355727687"
"late","68.3040952057"
"pac","-17.9181366182"
"messes","-37.8765705768"
"penn","10.7114750527"
"dolls","92.5488057988"
"hurting","29.6054883787"
"good","105.915855521"
"disrespectful","22.8402687525"
"seeking","94.3404245927"
"gooo","2.48501611856"
"males","-194.695091508"
"socially","41.5447613451"
"noticing","-78.641295035"
"uhh","-268.477994213"
"primary","-77.5869036537"
"walls","-33.7118480734"
"inception","74.585165523"
"stepped","-11.0223882924"
"association","190.312359332"
"mystery","9.21730961005"
"easily","-224.841135504"
"robbie","77.4926025348"
"fantasy","-6.44478987491"
"zzzzzzzzzzzzzzzzzzzzzzzz","44.3506236949"
"2x","-47.0662292254"
"drake","-104.091183408"
"bago","-19.6909011139"
"ashes","-7.54260195416"
"habits","59.7451668902"
"gender","-137.249192221"
"repeating","46.0459913059"
"biscuits","92.3804468028"
"harm","-75.3611748223"
"everyone","-135.135561964"
"mental","261.270537183"
"hari","15.1205034022"
"house","-36.89565415"
"energy","247.738609853"
"hard","-68.9505373594"
"idea","-130.130507924"
"banquet","-1.05921827114"
"tihs","-84.0090182788"
"extended","29.8216164839"
"connect","87.1989197457"
"fist","-125.437286275"
"portland","-75.1757333454"
"hart","-129.230948537"
"insurance","284.75902748"
"perry","-135.659273842"
"ballin","-63.2116751796"
"childish","-181.252711411"
"singapore","-170.247817203"
"pigeon","25.0339468758"
"acting","-94.9179415883"
"they'll","-175.903365652"
"print","317.701748617"
"humble","155.045403641"
"bully","195.013274476"
"pathetic","-89.1512372787"
"lawrence","-2.10390762734"
"motherfucker","19.5552721062"
"bulls","6.88149434188"
"pleasant","140.74110111"
"difficulty","68.6590997943"
"disneyland","99.6277703988"
"members","-153.145290977"
"backed","3.62470056741"
"beginning","70.6653145905"
"benefits","249.31582996"
"deleting","-68.5218705017"
"computers","105.422093324"
"taht","-140.863641786"
"cullen","-130.673083573"
"wired","50.5314689477"
"dont","-14.9868497014"
"valentine","44.9279968169"
"done","65.8684046608"
"approximately","-198.273996041"
"dong","-116.946270297"
"heights","18.6064550809"
"koi","-8.43680035196"
"razor","-35.8766688604"
"killin","-89.6691346814"
"divorce","285.437532057"
"5th","-6.09341385555"
"least","63.7871951891"
"182","-98.8461096561"
"paint","-222.004797744"
"leash","18.7399634146"
"statement","29.1848831207"
"mama","-116.110378629"
"dumbass","-9.49244270049"
"lease","-82.3505484046"
"akan","-51.4607410713"
"muscles","169.536694672"
"para","6.95569917363"
"mohawk","31.7890429282"
"needle","-3.87243992681"
"park","-75.8456777258"
"dentist","231.511789219"
"part","119.677287997"
"duct","64.6713699827"
"doctors","-223.323363136"
"believe","-2.81530022004"
"b","-17.7249882991"
"mahal","105.492929305"
"gotten","-147.88108669"
"youth","-532.079647546"
"contrary","-2.07181823464"
"supposed","-114.100145262"
"_______","44.2196191465"
"treated","256.700767204"
"declare","13.0774848538"
"outta","45.7507667944"
"curtains","-81.1377236374"
"ages","-106.35601619"
"roughly","-106.154333559"
"hangout","183.545091576"
"1:00","-28.5261314409"
"showers","-139.805929553"
"aged","80.2625453829"
"orders","-39.9514960465"
"mountain","80.2635007278"
"built","42.0612175227"
"dancing","32.9361192108"
"flaming","30.5061898838"
"couch","-368.22104133"
"majority","-102.806802374"
"becca","-51.5919985773"
"build","308.321230746"
"waitin","-12.4283612261"
"leaking","103.093322194"
"eggs","37.027855903"
"salmon","55.3696518464"
"pondering","71.0651604347"
"depths","-123.482509308"
"most","-105.748915917"
"poke","-60.0146447741"
"charm","-65.6224840826"
"significant","-91.0411092954"
"services","7.70672440054"
"11:11","-14.3588980098"
"extremely","-400.108392679"
"kiddies","-155.76946432"
"kc","190.958866959"
"giggling","31.5479999915"
"kg","6.00593449933"
"ke","-37.2762964197"
"kk","-11.0338045439"
"ki","-5.74857095664"
"ko","-24.5090471223"
"km","160.699832367"
"kl","88.9925125954"
"ku","-43.0757625607"
"weigh","77.5650981422"
"ky","207.350010761"
"joining","2.87265716617"
"thomas","-126.498004605"
"particularly","211.713754582"
"nahi","18.2875142964"
"swelling","41.3218680887"
"scattered","-25.287026055"
"hugging","-2.88178273549"
"ibang","35.2483271646"
"relation","-27.5590222419"
"carefully","-27.8582802108"
"jared","105.195907557"
"fine","138.05404507"
"find","-38.2844459249"
"giant","-173.558361723"
"nervous","-134.506459679"
"ruin","-89.1119281263"
"poppin","-81.438713183"
"19th","-69.6940751661"
"unhappy","-42.32504589"
"idiots","-98.7111110523"
"8","-39.3777808759"
"weve","-12.5477493246"
"dust","201.105327617"
"mein","14.4116518033"
"luke","-125.941926496"
"express","-104.865074867"
"cheaper","15.0881297139"
"sila","30.0458754002"
"courage","193.837163356"
"breast","5.3462042874"
"restart","-12.9628359218"
"resolve","194.109171041"
"contagious","-196.651589908"
"remove","152.704125422"
"garcia","-26.4371918509"
"common","-231.84361462"
"watever","-61.0562780599"
"gospel","177.23960746"
"ph","58.840925658"
"devils","-47.293604471"
"lion","-61.8373835334"
"individual","82.0667539164"
"leslie","93.2328267349"
"tender","53.9834417856"
"11th","-184.440544091"
"forthcoming","127.81529094"
"cozy","324.900003048"
"degree","65.2318173057"
"expert","60.9984242979"
"visiting","321.847532799"
"please","61.9242632906"
"kid's","-58.487862786"
"fans","132.179875663"
"smallest","-81.0851754939"
"expo","89.0570759497"
"burned","-61.0732565752"
"donate","-62.1611352834"
"responses","18.2187133325"
"pisses","-64.416274568"
"nashville","-116.462086224"
"bak","76.2357161687"
"pepsi","-101.783971256"
"asthma","-7.18129707622"
"drawings","32.1221430058"
"marilyn","211.117931519"
"pissed","13.56159864"
"folding","-82.3923553766"
"reverse","-2.58671900385"
"restaurant","165.737570262"
"annual","377.119897481"
"foreign","-307.35022628"
"alot","-195.032706013"
"oovoo","16.2531123264"
"weirdo","-41.1831992228"
"baltimore","51.3856477931"
"upgraded","27.8286423644"
"cakes","23.6167861797"
"danced","78.7018428759"
"point","-18.6999213174"
"simple","-190.478350256"
"lbs","114.524446317"
"jerks","25.8427867997"
"newborn","-2.48564181039"
"gypsy","-87.5866162487"
"dances","-56.5363025156"
"dancer","27.6990940375"
"simply","-176.223833342"
"throughout","-316.70742301"
"expensive","-79.4683523668"
"headaches","-10.0700397176"
"consuming","-61.3696663805"
"raise","-25.5512568471"
"instrument","21.7099332458"
"tgif","-36.6412794105"
"creativity","49.6685484974"
"mikey","-34.5194463846"
"secret","27.3517120227"
"dropping","129.309765451"
"ireland","116.326101456"
"peppers","65.0250222395"
"ahhhh","114.666598657"
"meeting","239.974599476"
"4","-18.6746346151"
"kathy","273.973577916"
"anythin","63.2332966562"
"gay","-47.4378662679"
"pencils","-48.0274326848"
"gas","24.0316235249"
"cruelty","191.015765215"
"gap","-84.2032751983"
"gal","108.824388617"
"understand","-68.1262485498"
"whitney","-74.836064125"
"gah","-35.2989740693"
"prices","92.8739395393"
"domination","29.9400658062"
"indivisible","108.342327198"
"pierce","-52.9652902574"
"fur","-16.0113172442"
"survivor","252.787814838"
"raw","-69.118493624"
"solid","110.346211546"
"bill","403.11515304"
"tolerate","30.3835460254"
"elections","-109.491016178"
"replaced","58.0015978624"
"heyy","-11.2012818901"
"fun","-73.7561053173"
"fuk","94.4168113899"
"2night","-34.2122853309"
"infront","-276.727295696"
"portugal","114.993708394"
"century","135.727556543"
"cents","15.6823454353"
"starving","60.2484170237"
"itself","10.0665780469"
"calender","-92.2442388556"
"monroe","54.4038155466"
"aches","-19.5612383566"
"italy","-29.6564285047"
"migraine","208.436796305"
"copying","-49.3706477991"
"ray","-44.5571136432"
"eww","23.3745491814"
"development","-87.6210557717"
"sya","-13.5833863325"
"itch","-31.1391051805"
"keys","2.71389883342"
"assignment","-152.536863431"
"yesterday","217.223687253"
"husbands","50.5189386893"
"moment","-51.5853165616"
"purpose","-81.8612610397"
"hows","-86.3932434869"
"task","-153.374971304"
"whores","0.736555193804"
"laden","-71.0488051272"
"spent","201.921956615"
"flags","70.3007629615"
"babysit","-50.6612565586"
"swiss","-130.181335079"
"entry","-244.08945283"
"chemistry","-197.319807743"
"spend","-4.32127536469"
">.<","8.2594031165"
"distracting","-20.3371215041"
"shape","69.0504382299"
"alternative","18.0464974419"
"injuries","-17.711860697"
"letting","162.043001075"
"cut","-133.019331933"
"cus","-66.5940786459"
"cup","126.92127598"
"hated","-120.228438018"
"cuz","-65.6133793089"
"kinect","-76.2028223217"
"shouting","-68.6490352649"
"cue","-48.1112138676"
"cud","3.7340238475"
"grin","22.0518428605"
"homies","-121.922626256"
"snap","-15.8911995612"
"bridal","-70.4541911428"
"easter","219.541931434"
"excited","-340.770140016"
"hates","-93.0079471282"
"hater","1.38169826851"
"ridiculously","-93.292833578"
"bio","-72.1228458763"
"wil","6.24337498841"
"big","198.746016247"
"bid","-104.457202321"
"judgement","6.82215851193"
"matters","-41.6980126018"
"truely","-119.998007757"
"bit","120.731894032"
"knock","-90.7548246247"
"semi","30.7993370974"
"follows","21.6031161104"
"foolish","-134.04932304"
"bahay","41.3237472603"
"google","-247.83528041"
"gardening","109.276526022"
"often","178.259233104"
"absolutely","12.506916923"
"magnificent","23.723316902"
"back","76.2811821212"
"strongest","-21.2508074818"
"nonetheless","-149.560877711"
"mirror","-50.8670658161"
"candle","39.1803065195"
"lightning","-190.285685702"
"ourselves","55.9249693393"
"scale","-79.0453899588"
"jewelry","219.820014479"
"contacts","-15.3066736616"
"pet","35.9670597389"
"affects","81.7108246138"
"decision","54.5334914641"
"pep","-40.1797521702"
"gimme","-148.852558468"
"per","461.145882967"
"pen","-194.571831901"
"pee","257.979321299"
"epic","-181.773722887"
"pea","5.85878574444"
"either","62.1434825596"
"amazin","69.8371267115"
"patient","-50.6096620814"
"remembered","19.4627602785"
"ufc","18.2349723565"
"continuing","146.329978164"
"costumes","14.6108150525"
"fee","125.714704554"
"from","135.027706048"
"tripping","44.2663901247"
"usb","-79.8157397576"
"goods","-9.51254060223"
"proven","-151.671588848"
"iced","140.465016225"
"graduation","-232.306125378"
"drama","38.3375799504"
"ounce","-9.45832109814"
"beans","135.471450578"
"hahahah","-14.3944249209"
"misplaced","-10.2504027731"
"jimmy","58.1413397871"
"aliens","-106.578098255"
"martinez","-45.1130733682"
"steven","-17.0253781108"
"remembrance","30.0898320255"
"lesson","-127.852311685"
"downhill","135.398301084"
"ao","-30.5284384401"
"infected","53.4931325874"
"germans","-139.304536181"
"homemade","136.817309208"
"forward","126.838903583"
"fer","99.1256307671"
"prostitute","-59.3922155957"
"yeahhhh","79.9258684765"
"opponent","11.9967006063"
"invite","-176.846000607"
"murphy","-98.2275304554"
"toooo","20.9849553737"
"hoped","13.3956018078"
"boys","76.529325976"
"yesssss","53.3182170005"
"hopes","-190.119140568"
"â™¥","-17.7647579426"
"directed","95.3352116685"
"rejection","3.96070371982"
"planet","135.463732633"
"tomorrow's","-114.10683451"
"planes","-76.3649029393"
"groove","16.9078459689"
"sort","101.716647324"
"constant","-34.3627611579"
"flow","-126.141938422"
"engineering","-253.762515462"
"cure","416.631493861"
"curb","87.5324879158"
"playin","29.1170772574"
"curl","9.40597318018"
"cafe","296.270127626"
"yearbook","-41.4711601952"
"stripper","10.7539230279"
"%","18.1650593102"
